Price;Brand;Model;Engine;Year;Fuel_Type;Gear_Type;Km;Engine_Power;Engine_Capacity;WD;Color;Warranty;Seller
19500;Opel;Corsa;1.4;1997;Gasoline;Manual;138000;126;1201;Front_2WD;Green;No;Owner
33500;Opel;Corsa;1.3;2013;Diesel;Manual;95000;75;1248;Front_2WD;White;No;Gallery
16950;Opel;Corsa;1.4;1998;Gasoline;Manual;182000;90;1389;Front_2WD;Green;No;Owner
29000;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;163000;70;1248;Front_2WD;Grey;No;Owner
46350;Opel;Corsa;1.3;2011;Diesel;Manual;150000;90;1248;Front_2WD;Blue;No;Owner
47000;Opel;Corsa;1.4;2013;Gasoline;Automatic;89455;100;1364;Front_2WD;Navy Blue;No;Gallery
30500;Opel;Corsa;1.2;2006;Gasoline & LPG;Manual;110000;80;1229;Front_2WD;White;No;Owner
21600;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;194000;60;1389;Front_2WD;Green;No;Owner
59250;Opel;Corsa;1.2;2017;Gasoline;Manual;4300;70;1229;Front_2WD;White;Yes;Owner
29000;Opel;Corsa;1.2;2004;Gasoline;Semi Automatic;130000;75;1199;Front_2WD;White;No;Owner
17000;Opel;Corsa;1.2;2000;Gasoline;Manual;202000;65;1199;Front_2WD;Silver Grey;No;Owner
31750;Opel;Corsa;1.4;2005;Gasoline & LPG;Semi Automatic;166000;90;1364;Front_2WD;Silver Grey;No;Owner
25900;Opel;Corsa;1.3;2005;Diesel;Manual;225000;70;1248;Front_2WD;White;No;Gallery
39500;Opel;Corsa;1.3;2011;Diesel;Manual;140000;75;1248;Front_2WD;Black;No;Gallery
43500;Opel;Corsa;1.4;2012;Gasoline;Automatic;75800;100;1364;Front_2WD;White;No;Owner
42000;Opel;Corsa;1.4;2010;Gasoline;Automatic;111000;76;1201;Front_2WD;Black;No;Gallery
16750;Opel;Corsa;1.7;2003;Diesel;Manual;355000;126;1601;Front_2WD;White;No;Owner
17250;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;230000;90;1389;Front_2WD;Blue;No;Gallery
16750;Opel;Corsa;1.4;1995;Gasoline & LPG;Manual;280000;60;1389;Front_2WD;Burgundy;No;Owner
53900;Opel;Corsa;1.4;2014;Gasoline;Automatic;22000;100;1364;Front_2WD;Smoked;No;Gallery
47750;Opel;Corsa;1.4;2013;Gasoline;Automatic;57000;100;1364;Front_2WD;Silver Grey;No;Gallery
20750;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;18000;90;1389;Front_2WD;Red;No;Owner
29750;Opel;Corsa;1.2;2005;Gasoline & LPG;Manual;180000;80;1229;Front_2WD;Silver Grey;No;Owner
37950;Opel;Corsa;1.3;2013;Diesel;Manual;140464;75;1248;Front_2WD;White;No;Gallery
22000;Opel;Corsa;1.4;1998;Gasoline;Manual;190000;60;1389;Front_2WD;White;No;Gallery
22750;Opel;Corsa;1.3;2006;Diesel;Manual;195000;70;1248;Front_2WD;White;No;Gallery
32750;Opel;Corsa;1.3;2007;Diesel;Manual;155000;75;1248;Front_2WD;White;No;Gallery
23000;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;242000;90;1364;Front_2WD;Black;No;Owner
23900;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;187000;90;1389;Front_2WD;White;No;Gallery
38500;Opel;Corsa;1.3;2013;Diesel;Manual;96200;75;1248;Front_2WD;White;No;Owner
45250;Opel;Corsa;1.2;2015;Gasoline;Manual;62500;70;1229;Front_2WD;Grey;No;Gallery
51000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;30400;90;1398;Front_2WD;Black;Yes;Owner
55250;Opel;Corsa;1.2;2017;Gasoline;Manual;5400;70;1229;Front_2WD;White;Yes;Gallery
39500;Opel;Corsa;1.3;2013;Diesel;Manual;140000;75;1248;Front_2WD;Smoked;No;Gallery
57500;Opel;Corsa;1.4;2015;Gasoline & LPG;Semi Automatic;44000;90;1398;Front_2WD;Brown;Yes;Gallery
34000;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;153000;70;1248;Front_2WD;Silver Grey;No;Gallery
41000;Opel;Corsa;1.3;2010;Diesel;Manual;61900;75;1248;Front_2WD;Silver Grey;No;Owner
35500;Opel;Corsa;1.2;2006;Gasoline;Semi Automatic;112000;76;1200;Front_2WD;White;No;Gallery
47500;Opel;Corsa;1.4;2013;Gasoline;Manual;20000;100;1364;Front_2WD;White;Yes;Gallery
15750;Opel;Corsa;1.4;1993;Gasoline & LPG;Manual;246000;60;1389;Front_2WD;Blue;No;Gallery
39500;Opel;Corsa;1.3;2013;Diesel;Manual;140000;75;1248;Front_2WD;White;No;Gallery
10500;Opel;Corsa;1.6;1995;Gasoline;Manual;253800;106;1598;Front_2WD;Green;No;Owner
25500;Opel;Corsa;1.2;2005;Gasoline;Manual;161000;76;1200;Front_2WD;Grey;No;Gallery
53500;Opel;Corsa;1.4;2013;Gasoline;Automatic;39000;100;1364;Front_2WD;Smoked;No;Owner
18500;Opel;Corsa;1.4;1999;Gasoline;Manual;208550;90;1389;Front_2WD;White;No;Owner
45250;Opel;Corsa;1.3;2014;Diesel;Manual;98000;95;1248;Front_2WD;White;Yes;Gallery
44500;Opel;Corsa;1.3;2012;Diesel;Manual;142300;75;1248;Front_2WD;Smoked;No;Owner
42000;Opel;Corsa;1.2;2014;Gasoline;Manual;95000;85;1229;Front_2WD;Brown;No;Gallery
27000;Opel;Corsa;1.3;2004;Diesel;Manual;160000;70;1248;Front_2WD;White;No;Owner
37990;Opel;Corsa;1.3;2013;Diesel;Manual;195000;75;1248;Front_2WD;Silver Grey;No;Gallery
23500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;240000;76;1201;Front_2WD;Red;No;Owner
16850;Opel;Corsa;1.7;2003;Diesel;Manual;228000;76;1601;Front_2WD;White;Yes;Gallery
30000;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;155000;70;1248;Front_2WD;Navy Blue;No;Gallery
27750;Opel;Corsa;1.3;2005;Diesel;Manual;147000;70;1248;Front_2WD;White;No;Owner
44000;Opel;Corsa;1.3;2012;Diesel;Manual;66500;75;1248;Front_2WD;White;No;Owner
21750;Opel;Corsa;1.2;2000;Gasoline & LPG;Manual;198827;65;1199;Front_2WD;Yellow;No;Gallery
33750;Opel;Corsa;1.2;2010;Gasoline & LPG;Manual;82000;51;1200;Front_2WD;Black;Yes;Owner
56900;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;18000;90;1398;Front_2WD;White;No;Gallery
52750;Opel;Corsa;1.4;2012;Gasoline;Automatic;50000;100;1364;Front_2WD;Red;Yes;Owner
64750;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;8700;90;1398;Front_2WD;White;Yes;Owner
59750;Opel;Corsa;1.4;2015;Gasoline;Automatic;16731;101;1401;Front_2WD;Brown;Yes;Owner
64500;Opel;Corsa;1.4;2017;Gasoline;Automatic;14500;90;1398;Front_2WD;White;Yes;Gallery
52500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;53000;90;1398;Front_2WD;White;Yes;Gallery
43950;Opel;Corsa;1.3;2014;Diesel;Manual;105000;75;1248;Front_2WD;White;No;Gallery
59750;Opel;Corsa;1.4;2016;Gasoline;Automatic;19879;76;1201;Front_2WD;White;Yes;Gallery
15250;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;212000;60;1389;Front_2WD;Red;No;Owner
27000;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;220000;70;1248;Front_2WD;White;No;Owner
21500;Opel;Corsa;1.4;1999;Gasoline & LPG;Automatic;170000;90;1389;Front_2WD;White;No;Gallery
21000;Opel;Corsa;1.6;1994;Gasoline;Manual;255000;109;1598;Front_2WD;Grey;No;Owner
42250;Opel;Corsa;1.3;2013;Diesel;Manual;89900;75;1248;Front_2WD;White;No;Gallery
29000;Opel;Corsa;1.3;2007;Diesel;Manual;268000;75;1248;Front_2WD;Black;No;Owner
40750;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;72000;80;1229;Front_2WD;Smoked;No;Owner
26500;Opel;Corsa;1.4;2004;Gasoline;Semi Automatic;136000;90;1364;Front_2WD;Black;No;Owner
39750;Opel;Corsa;1.4;2011;Gasoline;Manual;70770;100;1364;Front_2WD;Silver Grey;No;Gallery
15600;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;230000;90;1389;Front_2WD;Orange;No;Gallery
45500;Opel;Corsa;1.4;2013;Gasoline;Automatic;71000;100;1364;Front_2WD;Black;No;Gallery
24250;Opel;Corsa;1.3;2005;Diesel;Manual;240000;70;1248;Front_2WD;White;No;Gallery
69750;Opel;Corsa;1.4;2017;Gasoline;Automatic;6000;90;1398;Front_2WD;Red;Yes;Gallery
34750;Opel;Corsa;1.4;2007;Gasoline;Manual;170000;90;1364;Front_2WD;Silver Grey;No;Gallery
24950;Opel;Corsa;1.3;2004;Diesel;Manual;198000;70;1248;Front_2WD;Grey;No;Gallery
14000;Opel;Corsa;1.7;2003;Diesel;Manual;265000;101;1601;Front_2WD;Red;No;Owner
41500;Opel;Corsa;1.2;2011;Gasoline;Semi Automatic;92000;76;1200;Front_2WD;Grey;Yes;Gallery
35250;Opel;Corsa;1.4;2010;Gasoline;Automatic;96000;90;1364;Front_2WD;Black;No;Owner
41500;Opel;Corsa;1.3;2011;Diesel;Manual;61000;75;1248;Front_2WD;White;No;Owner
42500;Opel;Corsa;1.3;2013;Diesel;Manual;157000;75;1248;Front_2WD;White;No;Owner
27250;Opel;Corsa;1.3;2006;Diesel;Manual;257000;75;1248;Front_2WD;Grey;No;Gallery
37500;Opel;Corsa;1.2;2012;Gasoline;Semi Automatic;80000;85;1229;Front_2WD;Black;No;Gallery
42750;Opel;Corsa;1.3;2013;Diesel;Manual;150000;75;1248;Front_2WD;White;No;Gallery
31000;Opel;Corsa;1.2;2004;Gasoline;Manual;46000;75;1199;Front_2WD;Navy Blue;No;Gallery
36000;Opel;Corsa;1.4;2005;Gasoline;Manual;143500;76;1201;Front_2WD;Black;No;Owner
52000;Opel;Corsa;1.4;2014;Gasoline;Automatic;38000;100;1364;Front_2WD;White;No;Owner
21750;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;169000;76;1201;Front_2WD;Green;No;Owner
35000;Opel;Corsa;1.2;2008;Gasoline & LPG;Manual;98000;80;1229;Front_2WD;Red;No;Owner
46750;Opel;Corsa;1.4;2012;Gasoline;Automatic;104000;100;1364;Front_2WD;White;No;Gallery
38000;Opel;Corsa;1.3;2013;Diesel;Manual;138000;75;1248;Front_2WD;Grey;No;Gallery
68250;Opel;Corsa;1.4;2015;Gasoline;Automatic;34000;76;1201;Front_2WD;Red;Yes;Gallery
14250;Opel;Corsa;1.2;1994;Gasoline;Manual;184000;45;1196;Front_2WD;White;No;Gallery
45750;Opel;Corsa;1.2;2014;Gasoline;Manual;54000;85;1229;Front_2WD;Brown;No;Owner
50000;Opel;Corsa;1.4;2012;Gasoline & LPG;Automatic;54000;100;1364;Front_2WD;Grey;No;Owner
17000;Opel;Corsa;1.4;1998;Gasoline;Manual;110000;60;1389;Front_2WD;White;No;Owner
50900;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;82000;100;1364;Front_2WD;White;No;Gallery
54000;Opel;Corsa;1.3;2013;Diesel;Manual;63000;75;1248;Front_2WD;White;No;Gallery
29500;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;197000;70;1248;Front_2WD;Silver Grey;No;Gallery
43750;Opel;Corsa;1.3;2012;Diesel;Manual;118000;75;1248;Front_2WD;White;No;Gallery
45900;Opel;Corsa;1.4;2013;Gasoline;Automatic;75000;100;1364;Front_2WD;Black;No;Gallery
21700;Opel;Corsa;1;2003;Gasoline;Semi Automatic;156000;58;973;Front_2WD;Blue;No;Gallery
64000;Opel;Corsa;1.4;2017;Gasoline;Semi Automatic;15216;90;1398;Front_2WD;Red;Yes;Gallery
32650;Opel;Corsa;1.3;2007;Diesel;Manual;189000;90;1248;Front_2WD;Yellow;No;Owner
24750;Opel;Corsa;1.3;2006;Diesel;Manual;170000;75;1248;Front_2WD;Grey;No;Gallery
32750;Opel;Corsa;1.2;2007;Gasoline;Manual;51000;80;1229;Front_2WD;Grey;No;Gallery
33750;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;190000;70;1248;Front_2WD;White;No;Gallery
34500;Opel;Corsa;1.2;2008;Gasoline;Manual;162500;51;1201;Front_2WD;Grey;No;Owner
24500;Opel;Corsa;1.4;2000;Gasoline;Manual;115000;90;1389;Front_2WD;Red;No;Owner
23000;Opel;Corsa;1.3;2004;Diesel;Manual;233000;70;1248;Front_2WD;Navy Blue;No;Owner
30000;Opel;Corsa;1.3;2007;Diesel;Manual;230000;75;1248;Front_2WD;White;No;Owner
31900;Opel;Corsa;1.3;2005;Diesel;Manual;124000;70;1248;Front_2WD;Silver Grey;Yes;Gallery
43000;Opel;Corsa;1.2;2011;Gasoline;Semi Automatic;56000;80;1229;Front_2WD;Black;No;Owner
29500;Opel;Corsa;1.3;2008;Diesel;Manual;238000;75;1248;Front_2WD;White;No;Gallery
35500;Opel;Corsa;1.2;2013;Gasoline;Manual;71000;85;1229;Front_2WD;Grey;Yes;Gallery
56900;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;65000;90;1398;Front_2WD;Red;Yes;Gallery
41000;Opel;Corsa;1.2;2013;Gasoline;Semi Automatic;49000;85;1229;Front_2WD;Black;No;Gallery
62999;Opel;Corsa;1.4;2017;Gasoline;Automatic;3150;90;1398;Front_2WD;White;Yes;Owner
23750;Opel;Corsa;1;2002;Gasoline;Semi Automatic;185000;58;973;Front_2WD;Red;No;Gallery
22750;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;257000;76;1201;Front_2WD;Burgundy;No;Gallery
41250;Opel;Corsa;1.3;2012;Diesel;Manual;175000;75;1248;Front_2WD;White;No;Gallery
34250;Opel;Corsa;1.4;2010;Gasoline & LPG;Automatic;49552;101;1401;Front_2WD;Silver Grey;Yes;Gallery
44500;Opel;Corsa;1.2;2012;Gasoline & LPG;Semi Automatic;65000;85;1229;Front_2WD;Brown;Yes;Gallery
40500;Opel;Corsa;1.4;2009;Gasoline;Automatic;132000;90;1364;Front_2WD;Blue;No;Gallery
48900;Opel;Corsa;1.2;2013;Gasoline;Manual;34250;85;1229;Front_2WD;Silver Grey;No;Gallery
23950;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;185000;90;1389;Front_2WD;Silver Grey;No;Owner
27500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;160000;70;1248;Front_2WD;White;No;Gallery
20400;Opel;Corsa;1.7;2003;Diesel;Manual;279000;126;1601;Front_2WD;White;No;Owner
16900;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;162000;90;1389;Front_2WD;Navy Blue;No;Owner
8250;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;156000;82;1389;Front_2WD;Grey;No;Owner
28900;Opel;Corsa;1.2;2010;Gasoline;Manual;85000;80;1229;Front_2WD;Grey;No;Gallery
34000;Opel;Corsa;1.3;2009;Diesel;Manual;170000;75;1248;Front_2WD;White;No;Owner
47500;Opel;Corsa;1.4;2016;Gasoline & LPG;Automatic;14800;76;1201;Front_2WD;Red;No;Owner
42500;Opel;Corsa;1.2;2013;Gasoline & LPG;Manual;76000;85;1229;Front_2WD;White;No;Owner
41000;Opel;Corsa;1.3;2013;Diesel;Manual;130000;75;1248;Front_2WD;White;Yes;Gallery
50500;Opel;Corsa;1.2;2016;Gasoline;Manual;13600;70;1229;Front_2WD;Smoked;Yes;Gallery
35750;Opel;Corsa;1.2;2012;Gasoline;Manual;72000;85;1229;Front_2WD;Grey;No;Gallery
39999;Opel;Corsa;1.3;2009;Diesel;Manual;160000;75;1248;Front_2WD;Navy Blue;No;Owner
29750;Opel;Corsa;1.2;2009;Gasoline;Manual;88000;80;1229;Front_2WD;Black;Yes;Owner
35000;Opel;Corsa;1.2;2007;Gasoline;Manual;330000;80;1229;Front_2WD;Grey;No;Owner
51500;Opel;Corsa;1.4;2013;Gasoline & LPG;Automatic;61000;100;1364;Front_2WD;Brown;No;Owner
21500;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;199000;60;1389;Front_2WD;Burgundy;No;Gallery
33000;Opel;Corsa;1.4;2007;Gasoline;Manual;115000;90;1364;Front_2WD;Grey;No;Owner
22250;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;183500;76;1201;Front_2WD;White;No;Owner
45500;Opel;Corsa;1.4;2013;Gasoline;Automatic;76000;100;1364;Front_2WD;Silver Grey;No;Gallery
30500;Opel;Corsa;1.2;2006;Gasoline & LPG;Manual;159790;76;1200;Front_2WD;Navy Blue;No;Gallery
25850;Opel;Corsa;1.2;2004;Gasoline;Manual;112000;80;1229;Front_2WD;Red;No;Gallery
45500;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;104000;100;1364;Front_2WD;Black;No;Owner
27500;Opel;Corsa;1.2;2004;Gasoline;Manual;109850;80;1229;Front_2WD;Red;No;Owner
21000;Opel;Corsa;1.5;2000;Diesel;Manual;235600;67;1488;Front_2WD;Silver Grey;No;Owner
30950;Opel;Corsa;1.3;2004;Diesel;Manual;170000;76;1201;Front_2WD;Silver Grey;No;Gallery
17000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;235000;60;1389;Front_2WD;Yellow;No;Gallery
55750;Opel;Corsa;1.4;2016;Gasoline;Automatic;45000;90;1398;Front_2WD;Silver Grey;Yes;Gallery
39750;Opel;Corsa;1.4;2008;Gasoline;Automatic;75000;90;1364;Front_2WD;Blue;No;Owner
22250;Opel;Corsa;1.7;2003;Diesel;Manual;209000;126;1601;Front_2WD;White;No;Owner
35500;Opel;Corsa;1.2;2008;Gasoline;Manual;118000;76;1201;Front_2WD;Blue;No;Owner
19500;Opel;Corsa;1.4;1998;Gasoline;Automatic;219000;60;1389;Front_2WD;White;No;Owner
23500;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;200150;90;1389;Front_2WD;Yellow;Yes;Owner
38500;Opel;Corsa;1.3;2013;Diesel;Manual;114000;51;1201;Front_2WD;Silver Grey;No;Owner
29750;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;238000;70;1248;Front_2WD;Silver Grey;Yes;Gallery
38950;Opel;Corsa;1.3;2013;Diesel;Manual;112000;75;1248;Front_2WD;White;No;Gallery
32000;Opel;Corsa;1.3;2005;Diesel;Manual;225000;70;1248;Front_2WD;White;Yes;Gallery
44750;Opel;Corsa;1.4;2014;Gasoline;Automatic;24000;100;1364;Front_2WD;White;No;Gallery
44000;Opel;Corsa;1.2;2012;Gasoline;Manual;70000;85;1229;Front_2WD;White;No;Gallery
21000;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;196000;90;1389;Front_2WD;Blue;Yes;Owner
34000;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;146000;90;1364;Front_2WD;Silver Grey;No;Owner
28500;Opel;Corsa;1.2;2003;Gasoline;Semi Automatic;199900;75;1199;Front_2WD;Champagne;No;Gallery
43500;Opel;Corsa;1.2;2014;Gasoline;Manual;104000;85;1229;Front_2WD;Silver Grey;No;Gallery
39250;Opel;Corsa;1.3;2012;Diesel;Manual;93000;75;1248;Front_2WD;Black;No;Gallery
39750;Opel;Corsa;1.3;2013;Diesel;Manual;140000;75;1248;Front_2WD;Smoked;No;Gallery
14500;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;200000;60;1389;Front_2WD;Grey;No;Owner
39250;Opel;Corsa;1.2;2014;Gasoline;Manual;62000;76;1200;Front_2WD;Smoked;No;Gallery
36750;Opel;Corsa;1.4;2009;Gasoline;Manual;92000;90;1364;Front_2WD;Silver Grey;No;Gallery
41500;Opel;Corsa;1.3;2013;Diesel;Manual;145000;75;1248;Front_2WD;White;No;Gallery
18500;Opel;Corsa;1.3;2004;Diesel;Manual;255000;70;1248;Front_2WD;White;No;Owner
35000;Opel;Corsa;1.2;2006;Gasoline;Manual;71000;51;1200;Front_2WD;White;No;Owner
22000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;153000;76;1201;Front_2WD;Green;No;Owner
21000;Opel;Corsa;1.7;2003;Diesel;Manual;188250;76;1601;Front_2WD;White;No;Gallery
56750;Opel;Corsa;1.4;2015;Gasoline;Manual;12000;76;1201;Front_2WD;Red;No;Gallery
44500;Opel;Corsa;1.2;2010;Gasoline;Semi Automatic;40000;80;1229;Front_2WD;Grey;No;Owner
14900;Opel;Corsa;1.4;1994;Gasoline;Manual;158643;60;1389;Front_2WD;Navy Blue;Yes;Gallery
34000;Opel;Corsa;1.3;2013;Diesel;Manual;169000;95;1248;Front_2WD;Grey;No;Gallery
42250;Opel;Corsa;1.2;2012;Gasoline;Manual;60000;85;1229;Front_2WD;White;No;Owner
26950;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;147000;90;1389;Front_2WD;Yellow;No;Owner
18500;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;247000;90;1389;Front_2WD;Green;No;Owner
46500;Opel;Corsa;1.3;2014;Diesel;Manual;54000;75;1248;Front_2WD;White;Yes;Gallery
54000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;24000;90;1398;Front_2WD;Smoked;No;Gallery
41400;Opel;Corsa;1.2;2012;Gasoline;Manual;79000;76;1200;Front_2WD;White;Yes;Gallery
9900;Opel;Corsa;1.4;1993;Gasoline & LPG;Manual;195000;82;1389;Front_2WD;Black;No;Gallery
63500;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;19000;90;1398;Front_2WD;White;Yes;Gallery
35250;Opel;Corsa;1.3;2008;Diesel;Manual;262850;75;1248;Front_2WD;Navy Blue;No;Owner
29750;Opel;Corsa;1.2;2004;Gasoline;Semi Automatic;76000;75;1199;Front_2WD;Grey;Yes;Gallery
22500;Opel;Corsa;1.3;2004;Diesel;Manual;270000;70;1248;Front_2WD;Grey;No;Owner
62000;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;13000;90;1398;Front_2WD;White;Yes;Owner
49750;Opel;Corsa;1.3;2011;Diesel;Manual;49000;75;1248;Front_2WD;White;No;Owner
45750;Opel;Corsa;1.3;2014;Diesel;Manual;145000;75;1248;Front_2WD;White;Yes;Gallery
21000;Opel;Corsa;1.3;2006;Diesel;Manual;161000;70;1248;Front_2WD;White;No;Owner
20900;Opel;Corsa;1.7;2003;Diesel;Manual;266000;51;1601;Front_2WD;White;No;Owner
53750;Opel;Corsa;1.4;2012;Gasoline;Automatic;10000;100;1364;Front_2WD;Silver Grey;Yes;Gallery
41900;Opel;Corsa;1.2;2013;Gasoline;Manual;13000;85;1229;Front_2WD;Black;Yes;Gallery
22750;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;210000;90;1389;Front_2WD;White;No;Gallery
59000;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;5000;90;1398;Front_2WD;Grey;Yes;Gallery
11500;Opel;Corsa;1.2;2000;Gasoline;Manual;183000;75;1199;Front_2WD;Black;No;Owner
31500;Opel;Corsa;1.2;2008;Gasoline;Manual;183000;80;1229;Front_2WD;Red;No;Gallery
47000;Opel;Corsa;1.2;2014;Gasoline;Semi Automatic;58000;85;1229;Front_2WD;White;No;Gallery
32000;Opel;Corsa;1.3;2008;Diesel;Manual;184420;75;1248;Front_2WD;White;No;Owner
18500;Opel;Corsa;1.2;2000;Gasoline;Manual;173000;65;1199;Front_2WD;Yellow;No;Gallery
46000;Opel;Corsa;1.3;2012;Diesel;Manual;106000;75;1248;Front_2WD;Black;No;Owner
20900;Opel;Corsa;1.4;1998;Gasoline;Automatic;129000;60;1389;Front_2WD;Grey;No;Owner
51500;Opel;Corsa;1.3;2014;Diesel;Manual;90000;95;1248;Front_2WD;White;No;Owner
49500;Opel;Corsa;1.4;2013;Gasoline;Automatic;81000;100;1364;Front_2WD;Brown;No;Gallery
25500;Opel;Corsa;1.7;2003;Diesel;Manual;226500;76;1601;Front_2WD;Blue;No;Owner
42500;Opel;Corsa;1.3;2013;Diesel;Manual;110000;75;1248;Front_2WD;White;No;Owner
21750;Opel;Corsa;1.7;2003;Diesel;Manual;187000;51;1601;Front_2WD;White;No;Gallery
56750;Opel;Corsa;1.4;2016;Gasoline & LPG;Automatic;25000;101;1401;Front_2WD;Black;Yes;Owner
14000;Opel;Corsa;1.2;1994;Gasoline & LPG;Manual;141000;45;1196;Front_2WD;Turquoise;No;Owner
37650;Opel;Corsa;1.3;2010;Diesel;Manual;117400;75;1248;Front_2WD;White;No;Owner
32500;Opel;Corsa;1.4;2002;Gasoline & LPG;Automatic;97000;90;1389;Front_2WD;White;No;Owner
23250;Opel;Corsa;1;2004;Gasoline;Manual;188000;60;998;Front_2WD;Grey;No;Owner
34000;Opel;Corsa;1.3;2007;Diesel;Manual;171000;75;1248;Front_2WD;Silver Grey;No;Owner
43000;Opel;Corsa;1.3;2012;Diesel;Manual;115000;75;1248;Front_2WD;Brown;No;Gallery
43950;Opel;Corsa;1.4;2009;Gasoline;Automatic;107000;90;1364;Front_2WD;Blue;No;Gallery
42000;Opel;Corsa;1.3;2013;Diesel;Manual;104500;75;1248;Front_2WD;White;No;Owner
45500;Opel;Corsa;1.3;2012;Diesel;Manual;78000;75;1248;Front_2WD;Blue;No;Owner
30000;Opel;Corsa;1.2;2005;Gasoline;Manual;126000;80;1229;Front_2WD;Grey;No;Owner
30500;Opel;Corsa;1.4;2006;Gasoline & LPG;Manual;122600;90;1364;Front_2WD;Blue;No;Owner
31400;Opel;Corsa;1.4;2002;Gasoline;Automatic;92000;90;1389;Front_2WD;Red;No;Gallery
47500;Opel;Corsa;1.4;2015;Gasoline;Automatic;42196;100;1364;Front_2WD;Red;No;Gallery
28750;Opel;Corsa;1.3;2008;Diesel;Manual;213000;75;1248;Front_2WD;White;No;Gallery
53500;Opel;Corsa;1.4;2015;Gasoline;Automatic;23000;76;1201;Front_2WD;Red;Yes;Gallery
73750;Opel;Corsa;1.3;2016;Diesel;Semi Automatic;13000;95;1248;Front_2WD;Smoked;Yes;Gallery
40000;Opel;Corsa;1.3;2010;Diesel;Manual;63000;75;1248;Front_2WD;Black;No;Owner
22000;Opel;Corsa;1.3;2003;Diesel;Manual;236000;70;1248;Front_2WD;White;No;Gallery
41000;Opel;Corsa;1.4;2008;Gasoline;Automatic;67000;90;1364;Front_2WD;Grey;Yes;Gallery
52000;Opel;Corsa;1.2;2007;Gasoline;Semi Automatic;45000;76;1200;Front_2WD;White;No;Owner
46900;Opel;Corsa;1.4;2013;Gasoline;Automatic;79000;100;1364;Front_2WD;White;No;Gallery
40000;Opel;Corsa;1.2;2007;Gasoline;Semi Automatic;123000;80;1229;Front_2WD;White;No;Gallery
22250;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;168000;90;1389;Front_2WD;Navy Blue;No;Gallery
53000;Opel;Corsa;1.2;2014;Gasoline;Semi Automatic;81000;85;1229;Front_2WD;Navy Blue;No;Gallery
43500;Opel;Corsa;1.4;2012;Gasoline;Automatic;113000;100;1364;Front_2WD;Silver Grey;No;Gallery
19500;Opel;Corsa;1.7;2003;Diesel;Manual;238000;75;1686;Front_2WD;White;No;Gallery
24000;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;190360;90;1389;Front_2WD;Silver Grey;No;Owner
64500;Opel;Corsa;1.4;2015;Gasoline;Automatic;32000;76;1201;Front_2WD;White;Yes;Owner
46750;Opel;Corsa;1.4;2013;Gasoline;Automatic;82000;100;1364;Front_2WD;Black;No;Gallery
41250;Opel;Corsa;1.3;2012;Diesel;Manual;112000;75;1248;Front_2WD;White;No;Owner
